Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,비타민C,오메가3,칼슘,루테인,비타민D,밀크씨슬(실리마린),프로바이오틱스(유산균),비타민B,마그네슘,가르시니아,종합비타민,아연,차전자피 식이섬유,미네랄,비타민A,철분,포스파티딜세린,엽산,아르기닌,콘드로이친,코엔자임Q10,콜라겐
5,2,1,3,5,2,2,4,1,1,0.729864,0.081656,0.274634,0.239219,0.589377,0.779142,0.502143,0.513966,0.023140,0.094239,0.702015,0.839707,0.279924,0.147450,0.311508,0.551320,0.017679,0.016479,0.988878,0.264681,0.547514,0.273555
1,1,5,5,5,5,5,1,1,1,1.000000,0.260902,0.000000,1.000000,0.456503,0.061421,0.985253,0.577506,0.628979,0.000000,0.400297,1.000000,0.605113,0.379152,0.990731,0.001873,1.000000,0.030785,0.000000,0.063193,0.026161,0.685484
3,4,2,3,3,3,4,4,2,4,0.587863,0.572315,0.753326,0.770248,0.656700,0.756782,0.566147,0.402266,0.291639,0.276474,0.697241,0.545911,0.416832,0.503933,0.664305,0.642814,0.268785,0.805286,0.511799,0.782216,0.408363,0.594108
5,1,5,1,1,1,1,5,5,5,0.078177,0.771055,0.000000,0.035051,0.081158,0.994973,0.019253,0.844113,0.927314,1.000000,0.671600,0.000000,0.391738,0.343991,0.000000,1.000000,1.000000,1.000000,1.000000,0.127082,1.000000,0.032257
3,3,4,4,2,3,2,3,3,2,0.396967,0.429702,0.504299,0.272030,0.440770,0.525048,0.815077,0.568871,0.650451,0.532121,0.396875,0.459981,0.700161,0.492077,0.393896,0.398980,0.761890,0.246477,0.519535,0.551317,0.544124,0.531660
3,4,2,4,3,2,3,3,3,2,0.426133,0.504765,0.756915,0.526442,0.657978,0.481737,0.781839,0.389500,0.391872,0.502694,0.487854,0.634731,0.662483,0.567462,0.422054,0.400836,0.282905,0.232987,0.528247,0.799063,0.518965,0.445073
2,3,2,3,3,2,3,3,3,3,0.450941,0.577204,0.531469,0.490232,0.539985,0.508818,0.543160,0.276115,0.379269,0.510293,0.479171,0.498695,0.510143,0.438358,0.391225,0.396222,0.273678,0.506591,0.280155,0.535700,0.376191,0.351980
3,3,3,3,3,3,3,3,3,3,0.570297,0.559939,0.520222,0.527656,0.558483,0.518021,0.558016,0.515528,0.522118,0.520424,0.608256,0.529629,0.508941,0.513514,0.534348,0.521655,0.530649,0.520582,0.519327,0.511416,0.514762,0.514536
1,5,5,1,5,1,5,5,5,1,0.636258,0.765000,1.000000,1.000000,0.991922,0.975292,0.055091,0.322921,1.000000,0.998078,0.372811,0.566003,0.453072,0.736868,0.501521,0.047721,0.977090,0.000000,0.093551,1.000000,0.498665,0.413819
2,2,3,3,3,2,2,2,2,2,0.432055,0.269168,0.283108,0.302866,0.399051,0.284916,0.533100,0.352392,0.432491,0.272164,0.404195,0.522011,0.411558,0.278558,0.275748,0.282593,0.554484,0.251367,0.298936,0.255328,0.279489,0.258932
3,3,4,3,4,3,4,4,3,2,0.708823,0.570632,0.516267,0.761069,0.653117,0.780528,0.534162,0.619988,0.698785,0.534210,0.574781,0.695693,0.515436,0.549197,0.664375,0.410816,0.776720,0.281694,0.527573,0.544471,0.529302,0.503924
1,1,1,5,1,1,1,1,1,1,0.010548,0.029725,0.038334,0.005505,0.028239,0.000000,1.000000,0.022087,0.009707,0.016440,0.034353,0.432570,0.571749,0.000000,0.006437,0.037981,0.018697,0.000000,0.023735,0.030209,0.054382,0.000000
1,1,1,1,1,1,1,1,1,1,0.012595,0.000000,0.017123,0.012454,0.019352,0.013142,0.010035,0.000000,0.000000,0.007015,0.020145,0.007296,0.025734,0.001926,0.002199,0.013357,0.008610,0.007942,0.004631,0.005716,0.006642,0.023902
4,4,2,2,2,1,2,3,3,4,0.168550,0.517839,0.781039,0.268316,0.531824,0.492911,0.292055,0.445610,0.365944,0.505359,0.637697,0.270667,0.369895,0.405626,0.151979,0.806666,0.286010,0.719538,0.774894,0.770810,0.645875,0.317006
4,1,4,4,4,2,3,2,4,3,0.576636,0.658109,0.000000,0.537613,0.351434,0.283132,0.783688,0.688785,0.799366,0.802962,0.725909,0.772034,0.717099,0.352943,0.362766,0.640247,0.797985,0.535293,0.774381,0.017372,0.799155,0.177896
1,5,1,5,1,5,5,5,5,5,0.447987,1.000000,0.963351,0.980187,0.623455,1.000000,1.000000,0.137047,0.504378,1.000000,0.408743,0.466833,1.000000,1.000000,1.000000,0.578894,0.000000,1.000000,0.060806,1.000000,0.432963,1.000000
2,3,3,3,3,2,3,2,3,3,0.459924,0.542092,0.529527,0.524686,0.543122,0.281555,0.542298,0.358927,0.538439,0.519828,0.477165,0.504438,0.515666,0.431902,0.383193,0.416415,0.498288,0.508965,0.282850,0.555623,0.381368,0.391260
2,2,2,5,4,2,4,4,2,3,0.597444,0.481327,0.301856,0.767555,0.480680,0.780509,1.000000,0.292006,0.222506,0.234075,0.567631,0.896429,0.705939,0.292753,0.593677,0.391667,0.300003,0.515255,0.279264,0.280248,0.271515,0.292958
1,1,5,5,5,1,5,1,5,5,0.598981,1.000000,0.000000,1.000000,0.399594,0.000000,0.983013,0.331877,1.000000,1.000000,0.740262,1.000000,1.000000,0.400916,0.496511,0.523079,0.998006,0.978101,0.025962,0.020526,0.491009,0.096223
3,2,4,4,3,2,3,4,2,4,0.427827,0.465449,0.294020,0.525018,0.383725,0.758532,0.773679,0.529808,0.551210,0.309148,0.688482,0.640737,0.559334,0.271365,0.438405,0.632754,0.770402,0.753044,0.550313,0.284807,0.389126,0.274615
3,3,2,5,2,4,3,3,4,3,0.512370,0.625476,0.535040,0.538255,0.409362,0.531829,1.000000,0.491036,0.476403,0.788714,0.482270,0.599105,0.894433,0.652900,0.621425,0.530218,0.303826,0.526948,0.525444,0.491214,0.639944,0.661412
5,5,2,5,2,3,2,2,1,3,0.375220,0.224654,1.000000,0.265696,0.675467,0.319483,1.000000,0.607858,0.185404,0.087574,0.608543,0.533557,0.617924,0.532328,0.396562,0.760320,0.238245,0.545794,0.991333,0.990887,0.560043,0.711233
5,1,1,5,5,5,1,1,1,1,0.987118,0.033127,0.000000,0.033024,0.524228,0.000000,1.000000,0.699686,0.083278,0.034964,0.817133,1.000000,0.542729,0.304115,0.449747,0.476699,0.002754,0.009180,1.000000,0.044017,0.502895,0.637193
1,1,5,1,1,5,1,5,5,1,0.438520,0.494314,0.023084,0.000000,0.000000,1.000000,0.045838,0.501062,0.994775,1.000000,0.034002,0.020450,0.472713,0.742191,0.451356,0.000000,1.000000,0.000000,0.122291,0.107479,0.490205,0.627429
1,1,1,1,5,5,5,1,1,5,0.994741,0.530447,0.038076,0.998952,0.389101,0.000000,0.013277,0.173385,0.000000,0.024154,0.637112,0.583899,0.062157,0.329988,1.000000,0.428966,0.026786,1.000000,0.000000,0.026375,0.026647,0.649283
3,4,4,4,3,4,3,3,4,4,0.667739,0.725150,0.762540,0.546893,0.688936,0.525680,0.812937,0.661377,0.749889,0.780995,0.677011,0.616708,0.778776,0.756530,0.636667,0.644122,0.768095,0.763749,0.558492,0.776071,0.661666,0.775547
5,5,5,5,1,1,1,5,1,1,0.012573,0.046498,1.000000,0.000000,0.644828,0.962073,0.956932,0.845574,0.562559,0.000000,0.397045,0.413541,0.599497,0.327203,0.000000,0.509387,0.970526,0.035327,0.991503,1.000000,0.521518,0.359498
1,5,1,5,1,5,1,1,5,1,0.440440,0.563532,1.000000,0.002552,0.626409,0.029613,1.000000,0.209399,0.469358,0.966393,0.029571,0.471541,1.000000,1.000000,0.442748,0.043017,0.022522,0.019227,0.050219,1.000000,0.460588,1.000000
3,4,4,3,3,2,4,3,2,2,0.433879,0.408858,0.769856,0.752574,0.719870,0.529832,0.535022,0.534544,0.579526,0.291129,0.528059,0.500467,0.417115,0.474191,0.570563,0.398816,0.772636,0.258685,0.540890,0.753555,0.403569,0.437239
4,2,1,2,1,3,2,5,3,2,0.203611,0.384354,0.286521,0.317840,0.156408,1.000000,0.277819,0.488332,0.233369,0.515284,0.357303,0.143205,0.395086,0.448926,0.410244,0.502145,0.019656,0.268319,0.827002,0.274884,0.650932,0.446728
3,3,2,3,3,2,3,3,3,4,0.460195,0.625531,0.524936,0.552020,0.565094,0.519687,0.559457,0.410584,0.386967,0.515860,0.645427,0.523800,0.519173,0.433455,0.406618,0.647207,0.285711,0.746688,0.488265,0.510142,0.553693,0.366602
3,3,2,2,2,5,2,4,2,1,0.646721,0.253498,0.550489,0.290480,0.473811,0.771096,0.317047,0.537648,0.198755,0.278978,0.304772,0.211707,0.256342,0.615291,0.583405,0.256531,0.276300,0.040992,0.555852,0.468783,0.424962,0.867100
3,3,5,3,4,3,3,3,4,1,0.669155,0.530857,0.480871,0.543679,0.685192,0.549260,0.548789,0.716117,0.904796,0.762509,0.519447,0.685722,0.641457,0.578503,0.550346,0.252890,0.993370,0.005547,0.555373,0.492953,0.629142,0.522902
5,4,3,3,5,4,1,3,1,4,0.951853,0.163762,0.771647,0.000000,0.926576,0.518010,0.549655,0.752458,0.283195,0.044076,1.000000,0.840159,0.318017,0.507468,0.362958,0.821407,0.497703,0.811510,1.000000,0.773696,0.569204,0.716232
4,3,2,4,3,2,3,3,2,2,0.436974,0.373029,0.504660,0.490578,0.518621,0.534912,0.790095,0.536634,0.284723,0.260002,0.551824,0.603221,0.548232,0.361504,0.402052,0.526762,0.289914,0.286289,0.776840,0.508160,0.541585,0.378552
5,5,1,1,1,5,1,5,1,1,0.413935,0.000000,0.994780,0.000000,0.578098,1.000000,0.000000,0.670655,0.089075,0.000000,0.362325,0.037013,0.075192,0.666665,0.470542,0.569569,0.029513,0.025024,1.000000,1.000000,0.540795,1.000000
3,4,3,2,3,4,3,2,3,3,0.661785,0.518344,0.769135,0.532214,0.714559,0.273895,0.297205,0.588057,0.523760,0.527682,0.585724,0.419804,0.379068,0.694437,0.649654,0.511414,0.491275,0.491328,0.499266,0.743842,0.535574,0.785764
1,1,1,1,1,1,1,1,1,1,0.010203,0.022314,0.015940,0.011353,0.000000,0.025218,0.020160,0.007341,0.015672,0.023415,0.013978,0.014825,0.012429,0.007932,0.003880,0.011284,0.008315,0.025121,0.008446,0.029007,0.000655,0.027287
5,5,5,1,1,5,5,1,1,5,0.401169,0.556574,1.000000,0.976241,0.587728,0.060395,0.032559,1.000000,0.617031,0.045283,0.710750,0.005941,0.020582,0.662871,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.602285,1.000000
3,3,3,3,3,3,3,3,3,3,0.561730,0.559738,0.515875,0.524530,0.542126,0.517481,0.539971,0.507593,0.510249,0.523819,0.582379,0.525634,0.545554,0.511618,0.524701,0.531633,0.520799,0.507400,0.523854,0.513710,0.520433,0.516790
3,4,4,4,5,4,2,3,4,3,0.961376,0.608570,0.775972,0.289211,0.904577,0.530081,0.802227,0.617794,0.768951,0.768194,0.768906,0.909534,0.788382,0.760483,0.486614,0.513417,0.759933,0.514337,0.514796,0.765191,0.643833,0.756139
2,3,2,2,2,2,3,3,3,3,0.310405,0.537537,0.517994,0.533549,0.416738,0.518002,0.288808,0.279091,0.371216,0.499191,0.398117,0.284853,0.393407,0.419019,0.385013,0.390036,0.249282,0.516557,0.283385,0.530915,0.378814,0.350925
3,2,1,1,1,4,4,3,5,5,0.357647,0.931747,0.256029,0.779136,0.158829,0.577295,0.000000,0.411239,0.425639,1.000000,0.570995,0.022817,0.416064,0.692672,0.831138,0.766873,0.015636,1.000000,0.469638,0.273347,0.726346,0.600357
4,4,4,2,3,2,2,2,3,2,0.462570,0.440864,0.756511,0.245733,0.710504,0.270021,0.301303,0.700211,0.695099,0.473239,0.566855,0.406197,0.386348,0.533897,0.282491,0.520021,0.732082,0.266852,0.736378,0.770547,0.695096,0.484291
3,3,3,3,3,2,3,3,2,3,0.447729,0.409538,0.512129,0.545215,0.541673,0.532885,0.539400,0.476388,0.418017,0.274832,0.578422,0.533770,0.413208,0.341293,0.367535,0.515933,0.506682,0.538850,0.529240,0.497862,0.401110,0.353847
3,2,4,3,1,4,3,3,3,4,0.333385,0.580041,0.273917,0.495030,0.220490,0.522838,0.524914,0.655265,0.653718,0.512175,0.487245,0.225980,0.514824,0.527587,0.646917,0.704583,0.760693,0.736046,0.463383,0.256512,0.499692,0.636943
1,5,5,5,1,1,1,5,1,5,0.000000,0.211152,0.993301,0.002596,0.582943,1.000000,1.000000,0.372775,0.611418,0.015964,0.374164,0.407554,0.598090,0.285485,0.047685,0.487915,1.000000,0.968572,0.051579,1.000000,0.000000,0.368331
5,5,1,5,1,5,5,5,5,5,0.480776,1.000000,1.000000,1.000000,0.601441,1.000000,1.000000,0.736113,0.409026,1.000000,0.763968,0.394526,1.000000,1.000000,0.991844,0.981335,0.030690,1.000000,1.000000,1.000000,0.996755,1.000000
5,5,5,5,5,5,1,1,5,5,1.000000,0.797394,1.000000,0.035935,1.000000,0.032401,0.928891,1.000000,1.000000,0.996622,1.000000,1.000000,0.970809,1.000000,0.555482,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1,5,5,1,1,1,1,5,5,1,0.087834,0.482983,1.000000,0.036723,0.622993,0.991259,0.032677,0.294714,1.000000,1.000000,0.038203,0.004000,0.395400,0.686217,0.081403,0.062338,1.000000,0.016935,0.032882,1.000000,0.500028,0.432629
3,1,2,4,3,2,2,2,1,5,0.476793,0.344421,0.013950,0.287059,0.243240,0.221125,0.752038,0.361237,0.161146,0.000000,0.699778,0.584471,0.450214,0.121519,0.248347,0.765146,0.272716,1.000000,0.506990,0.000000,0.293435,0.203950
5,5,1,1,5,1,1,1,1,5,0.598623,0.262539,1.000000,0.108273,1.000000,0.000000,0.010504,0.493941,0.005884,0.044813,1.000000,0.594520,0.008720,0.356590,0.000000,1.000000,0.009616,1.000000,0.999866,1.000000,0.536735,0.406228
3,2,3,2,4,4,4,3,4,3,0.804697,0.739956,0.251609,0.783426,0.526138,0.499673,0.297961,0.547577,0.638306,0.778508,0.649890,0.556751,0.503133,0.622802,0.783680,0.530720,0.531301,0.519259,0.529408,0.262986,0.614531,0.599625
3,3,2,2,4,3,4,3,4,3,0.725876,0.726151,0.547222,0.777256,0.656494,0.496352,0.294965,0.442949,0.483363,0.778309,0.676243,0.568782,0.470574,0.616622,0.637339,0.507052,0.257669,0.538727,0.507638,0.518029,0.634695,0.530845
5,3,4,3,4,1,5,3,3,2,0.479492,0.599822,0.532410,1.000000,0.663349,0.507024,0.578918,0.759565,0.683787,0.528666,0.686956,0.646036,0.562766,0.332910,0.575954,0.599873,0.760734,0.269374,1.000000,0.577686,0.782326,0.242636
1,5,1,1,5,1,5,5,5,1,0.626413,0.729409,1.000000,1.000000,1.000000,1.000000,0.000000,0.047349,0.451695,1.000000,0.333480,0.541843,0.413411,0.671180,0.552439,0.018494,0.047575,0.013411,0.057402,0.990649,0.588395,0.465743
1,1,1,1,1,1,1,1,1,1,0.017231,0.010826,0.019128,0.022109,0.004827,0.003402,0.018431,0.014685,0.004207,0.007362,0.002328,0.017786,0.007706,0.023456,0.019237,0.015475,0.000000,0.009695,0.000000,0.018830,0.015801,0.000000
1,4,1,5,1,5,5,1,2,1,0.425951,0.403324,0.757891,0.989463,0.425418,0.055673,1.000000,0.218993,0.101768,0.306087,0.000000,0.454463,0.696140,0.683392,1.000000,0.000000,0.022534,0.071971,0.076045,0.755768,0.116962,0.927435
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,3,3,2,3,2,4,4,4,2,0.399678,0.711004,0.520024,0.743865,0.564307,0.786067,0.298248,0.581512,0.629155,0.765577,0.606008,0.384345,0.446439,0.526448,0.528511,0.513036,0.520076,0.282082,0.742144,0.529743,0.801683,0.378407
1,1,1,1,1,1,1,1,1,1,0.001852,0.031969,0.012568,0.008779,0.009102,0.007598,0.011006,0.000000,0.009537,0.009755,0.002040,0.015368,0.022614,0.014353,0.000000,0.004624,0.016147,0.010786,0.001534,0.005098,0.015081,0.017896
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,3,3,3,3,3,3,3,3,3,0.566763,0.556584,0.520365,0.516213,0.564559,0.523479,0.552815,0.512214,0.514423,0.537428,0.595958,0.510211,0.532840,0.531262,0.534754,0.522110,0.516497,0.512266,0.516576,0.511158,0.528343,0.533717
1,1,1,1,1,1,1,1,1,1,0.012338,0.012829,0.024183,0.018084,0.009586,0.014453,0.000476,0.010194,0.002188,0.020461,0.004848,0.014825,0.007095,0.010915,0.022761,0.004571,0.013699,0.008947,0.011628,0.009169,0.012673,0.028108
4,3,4,3,3,3,3,2,2,3,0.561785,0.403041,0.530517,0.500021,0.513016,0.273580,0.550166,0.734865,0.575723,0.275060,0.671713,0.527612,0.432713,0.458638,0.541203,0.642520,0.764734,0.545445,0.771473,0.546243,0.516852,0.519715
1,3,3,3,2,2,3,3,2,3,0.285573,0.421181,0.534615,0.507205,0.485087,0.521702,0.551536,0.217581,0.400410,0.234194,0.292174,0.416325,0.434477,0.371795,0.412751,0.294630,0.480215,0.539828,0.005005,0.520771,0.121992,0.371730
4,2,3,3,3,3,3,2,3,3,0.532453,0.520394,0.263014,0.504287,0.390337,0.263955,0.532120,0.623483,0.503972,0.518079,0.684460,0.540520,0.505406,0.428539,0.510759,0.639906,0.508469,0.525939,0.782785,0.288828,0.642226,0.431926
2,4,4,3,3,4,4,4,4,3,0.668004,0.729039,0.784573,0.766322,0.711128,0.757387,0.572063,0.513911,0.782393,0.784685,0.510698,0.504941,0.597689,0.773083,0.726759,0.367280,0.784746,0.526980,0.274870,0.743843,0.501425,0.771017
5,5,1,1,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.100382,0.669577,0.416630,1.000000,1.000000,0.610235,0.464639,1.000000,0.967088,0.995808,0.047518,0.988837,1.000000,1.000000,1.000000,1.000000
2,4,2,2,3,4,2,3,3,3,0.641780,0.461240,0.760259,0.249819,0.705471,0.498890,0.290396,0.341504,0.380827,0.512306,0.501893,0.428871,0.345994,0.699376,0.480546,0.379781,0.275498,0.543206,0.266864,0.749348,0.367455,0.755723
3,3,3,2,3,4,3,4,3,3,0.668468,0.547178,0.515671,0.502446,0.543840,0.745403,0.286795,0.571681,0.493805,0.518333,0.554153,0.393065,0.381930,0.596256,0.647972,0.527547,0.534496,0.534880,0.517241,0.491636,0.544695,0.667243
3,4,3,2,4,3,3,2,3,3,0.706366,0.502110,0.775801,0.498912,0.770862,0.263987,0.299614,0.541570,0.509196,0.514918,0.614696,0.561317,0.343506,0.646747,0.501471,0.488357,0.515769,0.543893,0.488934,0.792686,0.535338,0.616275
2,2,3,3,3,4,2,2,3,4,0.669449,0.543932,0.252745,0.234217,0.407396,0.248613,0.588654,0.455067,0.495214,0.499323,0.585429,0.531140,0.490783,0.509145,0.513493,0.582412,0.523910,0.757838,0.252166,0.288074,0.393249,0.605423
3,4,3,3,3,4,4,3,3,2,0.656194,0.591685,0.754079,0.774275,0.701840,0.543380,0.569211,0.570982,0.502271,0.502959,0.538656,0.507805,0.490246,0.686192,0.735688,0.387720,0.541855,0.275353,0.514259,0.783714,0.560721,0.760642
3,4,3,4,3,3,3,4,3,3,0.555589,0.523928,0.760479,0.499661,0.700888,0.767917,0.804082,0.549123,0.474481,0.551140,0.604393,0.642447,0.661473,0.628899,0.526597,0.528225,0.525608,0.526711,0.513075,0.740373,0.518274,0.610930
3,4,4,1,3,3,2,3,4,3,0.575883,0.604932,0.778362,0.279901,0.688333,0.537591,0.000000,0.600183,0.765907,0.782769,0.598244,0.335852,0.349500,0.691536,0.405220,0.502272,0.765014,0.498670,0.501593,0.779242,0.688332,0.637111
3,3,2,4,3,3,3,4,3,4,0.576485,0.648680,0.553353,0.547507,0.529291,0.757427,0.797539,0.449286,0.390936,0.508392,0.652116,0.604913,0.676871,0.496718,0.534951,0.616945,0.263820,0.764703,0.501859,0.526883,0.524982,0.491970
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,3,2,4,3,2,4,4,2,3,0.435815,0.483561,0.532583,0.749211,0.519099,0.786127,0.816980,0.558414,0.268328,0.267304,0.627028,0.671686,0.556523,0.350212,0.550402,0.657072,0.255869,0.520109,0.753251,0.498094,0.549069,0.369428
3,3,4,3,5,3,4,3,2,3,0.839932,0.487851,0.538440,0.783798,0.749455,0.513751,0.529483,0.642201,0.575627,0.265746,0.742821,0.801739,0.429039,0.427604,0.667552,0.522508,0.784715,0.509900,0.536722,0.519138,0.413777,0.532304
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,2,1,4,2,1,1,1,3,2,0.132224,0.284870,0.246900,0.001260,0.343760,0.020276,0.754922,0.477863,0.219136,0.524171,0.564815,0.512038,0.650383,0.238222,0.000000,0.644442,0.035429,0.241494,0.978407,0.270216,0.780020,0.065562
3,3,4,3,5,2,4,3,3,3,0.728507,0.617902,0.525091,0.772137,0.777106,0.543051,0.553465,0.538093,0.704378,0.551193,0.736889,0.814000,0.508898,0.477222,0.547708,0.533241,0.776469,0.538240,0.550236,0.512107,0.538954,0.332128
5,5,1,1,1,5,5,5,5,1,0.445771,0.821611,0.957469,1.000000,0.620247,1.000000,0.000000,0.718021,0.424666,1.000000,0.306400,0.017322,0.397176,1.000000,1.000000,0.577669,0.000000,0.018900,1.000000,0.972971,0.975562,0.950170
5,4,3,5,5,2,5,3,2,5,0.717544,0.650507,0.803222,1.000000,0.900211,0.542037,1.000000,0.721857,0.433435,0.239556,0.985768,1.000000,0.694843,0.431045,0.686476,1.000000,0.495171,1.000000,1.000000,0.762792,0.692959,0.478067
2,3,4,2,3,2,2,3,3,3,0.442196,0.446180,0.512303,0.254577,0.507609,0.547454,0.265436,0.441037,0.634994,0.508375,0.466423,0.392651,0.396208,0.410707,0.267360,0.411164,0.760537,0.520889,0.266440,0.528920,0.389296,0.381895
1,2,5,2,2,3,1,5,3,5,0.359193,0.517877,0.249416,0.029885,0.358782,1.000000,0.239609,0.517014,0.833619,0.498978,0.385267,0.280797,0.350807,0.435598,0.212531,0.555671,1.000000,1.000000,0.083592,0.269940,0.304090,0.453996
3,3,3,3,3,3,3,3,3,3,0.575109,0.575045,0.534149,0.530084,0.546995,0.510384,0.555356,0.515755,0.522591,0.521408,0.589689,0.515557,0.528970,0.508607,0.526078,0.518953,0.521028,0.521054,0.517610,0.519878,0.501098,0.529924
4,3,3,3,4,4,3,4,3,4,0.810498,0.632812,0.538189,0.539765,0.664428,0.770674,0.566408,0.695227,0.512892,0.503484,0.839817,0.694085,0.524529,0.590007,0.636251,0.777515,0.526186,0.753309,0.781776,0.517652,0.629381,0.678457
5,1,5,5,5,5,1,5,5,5,1.000000,0.739904,0.020221,0.000000,0.505470,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.692422,0.465950,0.980920,0.981659,1.000000,1.000000,0.000000,1.000000,0.635599
2,3,2,2,2,3,3,3,4,3,0.411166,0.625535,0.501708,0.522671,0.401877,0.513488,0.290486,0.322429,0.483478,0.780664,0.393961,0.247789,0.499742,0.579473,0.510378,0.395344,0.265953,0.511748,0.268709,0.520322,0.480991,0.496967
3,4,1,3,4,3,3,3,3,3,0.691210,0.542697,0.810092,0.508688,0.769419,0.546043,0.541404,0.370694,0.256903,0.516502,0.660292,0.666436,0.533938,0.606966,0.540434,0.515183,0.008479,0.561274,0.516527,0.772628,0.505171,0.631326
2,2,4,3,3,3,3,2,3,3,0.571241,0.544686,0.280852,0.522071,0.413469,0.258331,0.565969,0.449202,0.652560,0.539906,0.504254,0.484247,0.499410,0.450655,0.519906,0.405315,0.779231,0.553606,0.280124,0.250246,0.383640,0.432427
3,3,3,3,3,3,3,3,3,3,0.563633,0.574339,0.523887,0.508581,0.564407,0.513426,0.542082,0.534637,0.516366,0.509541,0.597545,0.523917,0.515824,0.505161,0.513515,0.525276,0.530231,0.544508,0.503088,0.520338,0.514946,0.520693
4,4,3,3,3,3,2,2,3,3,0.534086,0.502777,0.750293,0.285245,0.676251,0.293866,0.541407,0.629097,0.505258,0.535405,0.657525,0.508420,0.515754,0.594731,0.379318,0.629811,0.524995,0.504321,0.774618,0.772685,0.632472,0.603121
2,2,2,1,3,5,3,2,1,2,0.700058,0.207260,0.263346,0.516373,0.374187,0.283947,0.020593,0.386202,0.165736,0.032635,0.390810,0.280169,0.020101,0.414295,0.751047,0.263730,0.230488,0.262597,0.284595,0.273390,0.159317,0.725037
2,4,3,4,3,4,3,3,3,1,0.639149,0.436851,0.777727,0.510830,0.685395,0.555589,0.785937,0.418375,0.541978,0.532870,0.358724,0.605019,0.650319,0.683074,0.643602,0.114967,0.553114,0.061093,0.327019,0.779752,0.342648,0.783881
2,2,3,4,3,3,5,3,4,3,0.567017,0.799247,0.279047,0.985982,0.374404,0.528726,0.795668,0.404497,0.639132,0.792951,0.482501,0.624554,0.797582,0.521151,0.821059,0.388384,0.504206,0.522679,0.299724,0.292479,0.553889,0.386263
2,3,3,3,4,1,3,4,2,2,0.472300,0.366504,0.510446,0.501353,0.646941,0.753320,0.548067,0.295816,0.399967,0.286425,0.423916,0.640489,0.415625,0.251323,0.287084,0.236203,0.551991,0.257717,0.262578,0.486423,0.272357,0.213935
1,1,1,5,1,5,1,5,1,5,0.397774,0.181822,0.000000,0.071338,0.000000,1.000000,0.995407,0.245193,0.046015,0.000000,0.285267,0.457057,0.581112,0.293850,0.456793,0.511284,0.038431,1.000000,0.000000,0.012882,0.000000,0.664527
1,1,1,5,1,1,1,1,1,5,0.028324,0.213024,0.000000,0.000000,0.078316,0.012833,1.000000,0.000000,0.000000,0.000000,0.436594,0.413752,0.559880,0.003058,0.000000,0.546355,0.044404,0.975062,0.052714,0.006827,0.000000,0.000597
